env_id,gym_env_id,agent,lam,seed,fingerprint,cost_return,raw_return,n_actions,solved,steps,n_eval_episodes,elapsed_sec,total_steps,source_csv
MountainCar-v0@budget1M_epsconst,MountainCar-v0,dqn,0.0,0,21f73678d458,-155.99333333333334,-155.99333333333334,146.65333333333334,0.9733333333333334,155.99333333333334,150,3449.8,1000000,results/raw/MountainCar-v0@budget1M_epsconst/dqn/lam0.0/seed0_final.csv
MountainCar-v0@budget1M_epsconst,MountainCar-v0,dqn,0.0,1,21f73678d458,-146.03333333333333,-146.03333333333333,143.44666666666666,0.9933333333333333,146.03333333333333,150,3435.2,1000000,results/raw/MountainCar-v0@budget1M_epsconst/dqn/lam0.0/seed1_final.csv
MountainCar-v0@budget1M_epsconst,MountainCar-v0,dqn,0.0,2,21f73678d458,-200.0,-200.0,195.46666666666667,0.0,200.0,150,3454.9,1000000,results/raw/MountainCar-v0@budget1M_epsconst/dqn/lam0.0/seed2_final.csv
MountainCar-v0@budget1M_epsconst,MountainCar-v0,dqn,0.0,3,21f73678d458,-128.21333333333334,-128.21333333333334,121.22,0.98,128.21333333333334,150,3469.7,1000000,results/raw/MountainCar-v0@budget1M_epsconst/dqn/lam0.0/seed3_final.csv
MountainCar-v0@budget1M_epsconst,MountainCar-v0,dqn,0.0,4,21f73678d458,-154.25333333333333,-154.25333333333333,147.47333333333333,1.0,154.25333333333333,150,3128.4,1000000,results/raw/MountainCar-v0@budget1M_epsconst/dqn/lam0.0/seed4_final.csv
MountainCar-v0@budget1M_epsconst,MountainCar-v0,dqn,0.0,5,21f73678d458,-200.0,-200.0,80.48666666666666,0.0,200.0,150,3684.9,1000000,results/raw/MountainCar-v0@budget1M_epsconst/dqn/lam0.0/seed5_final.csv
MountainCar-v0@budget1M_epsconst,MountainCar-v0,dqn,0.0,6,21f73678d458,-149.52666666666667,-149.52666666666667,146.48,0.9866666666666667,149.52666666666667,150,3604.7,1000000,results/raw/MountainCar-v0@budget1M_epsconst/dqn/lam0.0/seed6_final.csv
MountainCar-v0@budget1M_epsconst,MountainCar-v0,dqn,0.0,7,21f73678d458,-200.0,-200.0,200.0,0.0,200.0,150,3641.1,1000000,results/raw/MountainCar-v0@budget1M_epsconst/dqn/lam0.0/seed7_final.csv
MountainCar-v0@budget1M_epsconst,MountainCar-v0,dqn,0.0,8,21f73678d458,-196.40666666666667,-196.40666666666667,173.38666666666666,0.15333333333333332,196.40666666666667,150,3644.0,1000000,results/raw/MountainCar-v0@budget1M_epsconst/dqn/lam0.0/seed8_final.csv
MountainCar-v0@budget1M_epsconst,MountainCar-v0,dqn,0.0,9,21f73678d458,-147.06666666666666,-147.06666666666666,144.58666666666667,0.9866666666666667,147.06666666666666,150,3342.4,1000000,results/raw/MountainCar-v0@budget1M_epsconst/dqn/lam0.0/seed9_final.csv
MountainCar-v0@budget1M_epsconst,MountainCar-v0,dqn,0.001,0,21f73678d458,-116.18328000000018,-116.07333333333334,109.94666666666667,1.0,116.07333333333334,150,3648.5,1000000,results/raw/MountainCar-v0@budget1M_epsconst/dqn/lam0.001/seed0_final.csv
MountainCar-v0@budget1M_epsconst,MountainCar-v0,dqn,0.001,1,21f73678d458,-145.13885333333366,-145.0,138.85333333333332,1.0,145.0,150,3649.6,1000000,results/raw/MountainCar-v0@budget1M_epsconst/dqn/lam0.001/seed1_final.csv
MountainCar-v0@budget1M_epsconst,MountainCar-v0,dqn,0.001,2,21f73678d458,-128.27382000000026,-128.14666666666668,127.15333333333334,0.9933333333333333,128.14666666666668,150,3676.8,1000000,results/raw/MountainCar-v0@budget1M_epsconst/dqn/lam0.001/seed2_final.csv
MountainCar-v0@budget1M_epsconst,MountainCar-v0,dqn,0.001,3,21f73678d458,-200.20000000000053,-200.0,200.0,0.0,200.0,150,3628.0,1000000,results/raw/MountainCar-v0@budget1M_epsconst/dqn/lam0.001/seed3_final.csv
MountainCar-v0@budget1M_epsconst,MountainCar-v0,dqn,0.001,4,21f73678d458,-200.07224666666687,-200.0,72.24666666666667,0.0,200.0,150,3646.8,1000000,results/raw/MountainCar-v0@budget1M_epsconst/dqn/lam0.001/seed4_final.csv
MountainCar-v0@budget1M_epsconst,MountainCar-v0,dqn,0.001,5,21f73678d458,-148.560886666667,-148.41333333333333,147.55333333333334,1.0,148.41333333333333,150,3664.0,1000000,results/raw/MountainCar-v0@budget1M_epsconst/dqn/lam0.001/seed5_final.csv
MountainCar-v0@budget1M_epsconst,MountainCar-v0,dqn,0.001,6,21f73678d458,-200.1791933333338,-200.0,179.19333333333333,0.0,200.0,150,3656.2,1000000,results/raw/MountainCar-v0@budget1M_epsconst/dqn/lam0.001/seed6_final.csv
